Id,Price
1464,105.416667
1465,51.373333
1466,115.593333
1467,113.946667
1468,109.846667
1469,95.123333
1470,112.57
1471,65.363333
1472,191.97
1473,205.733333
1474,256.71
1475,117.253333
1476,149.753333
1477,75.23
1478,111.8
1479,145.846667
1480,253.393333
1481,57.33
1482,135.73
1483,122.023333
1484,158.246667
1485,95.496667
1486,235.306667
1487,94.673333
1488,99.37
1489,74.013333
1490,35.343333
1491,51.363333
1492,263.283333
1493,130.466667
1494,99.213333
1495,134.1
1496,54.943333
1497,30.473333
1498,128.86
1499,85.75
1500,138.22
1501,142.18
1502,149.35
1503,54.943333
1504,54.723333
1505,115.863333
1506,157.393333
1507,19.203333
1508,471.563333
1509,101.31
1510,345.81
1511,303.25
1512,208.766667
1513,30.24
1514,109.036667
1515,134.736667
1516,93.656667
1517,111.423333
1518,107.746667
1519,356.853333
1520,44.91
1521,206.783333
1522,120.51
1523,69.82
1524,80.58
1525,40.513333
1526,85.44
1527,166.946667
1528,114.91
1529,192.393333
1530,60.78
1531,140.41
1532,118.743333
1533,76.266667
1534,139.283333
1535,133.526667
1536,111.4
1537,28.546667
1538,42.353333
1539,421.356667
1540,9.263333
1541,94.69
1542,160.84
1543,122.023333
1544,25.483333
1545,33.526667
1546,139.793333
1547,35.533333
1548,374.246667
1549,107.773333
1550,132.823333
1551,136.583333
1552,208.416667
1553,84.133333
1554,35.513333
1555,277.466667
1556,99.616667
1557,146.9
1558,68.616667
1559,85.053333
1560,342.483333
1561,89.05
1562,175.126667
1563,51.863333
1564,319.16
1565,143.796667
1566,58.256667
1567,112.713333
1568,119.116667
1569,32.133333
1570,87.293333
1571,72.32
1572,456.71
1573,174.373333
1574,187.22
1575,136.196667
1576,371.38
1577,95.506667
1578,186.543333
1579,75.263333
1580,229.863333
1581,92.486667
1582,41.896667
1583,102.143333
1584,53.923333
1585,123.696667
1586,80.21
1587,122.086667
1588,159.16
1589,85.03
1590,112.603333
1591,195.88
1592,71.19
1593,136.196667
1594,90.2
1595,95.636667
1596,26.346667
1597,150.373333
1598,59.38
1599,226.91
1600,0.03
1601,154.496667
1602,128.653333
1603,353.376667
1604,131.81
1605,108.13
1606,109.166667
1607,87.293333
1608,140.32
1609,345.026667
1610,223.743333
1611,74.046667
1612,45.253333
1613,69.453333
1614,170.356667
1615,72.32
1616,189.143333
1617,110.606667
1618,135.71
1619,80.066667
1620,60.273333
1621,77.716667
1622,65.386667
1623,88.056667
1624,205.046667
1625,354.513333
1626,206.556667
1627,232.653333
1628,128.673333
1629,34.396667
1630,32.1
1631,356.853333
1632,92.68
1633,108.67
1634,142.18
1635,165.786667
1636,145.183333
1637,92.13
1638,282.493333
1639,75.746667
1640,58.823333
1641,78.546667
1642,63.11
1643,44.54
1644,101.906667
1645,137.143333
1646,340.323333
1647,388.84
1648,111.8
1649,151.406667
1650,161.256667
1651,105.62
1652,27.41
1653,160.213333
1654,107.746667
1655,114.126667
1656,0.03
1657,351.73
1658,206.556667
1659,229.863333
1660,220.773333
1661,145.243333
1662,99.37
1663,26.346667
1664,80.723333
1665,135.993333
1666,112.833333
1667,123.416667
1668,71.95
1669,99.076667
1670,208.91
1671,151.406667
1672,79.086667
1673,309.786667
1674,208.91
1675,131.846667
1676,60.093333
1677,185.823333
1678,84.706667
1679,316.266667
1680,132.896667
1681,46.706667
1682,177.466667
1683,98.633333
1684,189.046667
1685,90.14
1686,58.85
1687,112.293333
1688,107.746667
1689,103.96
1690,118.09
1691,76.28
1692,79.333333
1693,66.91
1694,35.246667
1695,181.743333
1696,385.78
1697,116.836667
1698,108.9
1699,177.133333
1700,71.586667
1701,73.866667
1702,75.23
1703,79.333333
1704,134.023333
1705,165.636667
1706,189.046667
1707,307.356667
1708,254.326667
1709,93.393333
1710,101.94
1711,203.303333
1712,125.223333
1713,50.383333
1714,223.546667
1715,155.073333
1716,102.59
1717,144.686667
1718,69.13
1719,134.62
1720,439.676667
1721,42.95
1722,98.94
1723,88.056667
1724,25.483333
1725,62.67
1726,108.9
1727,68.7
1728,86.016667
1729,79.03
1730,102.95
1731,480.453333
1732,50.68
1733,204.45
1734,35.513333
1735,81.576667
1736,314.086667
1737,231.703333
1738,181.456667
1739,315.44
1740,208.763333
1741,128.273333
1742,171.266667
1743,91.48
1744,99.37
1745,91.47
1746,103.12
1747,154.35
1748,116.61
1749,99.336667
1750,98.136667
1751,133.78
1752,90.253333
1753,37.226667
1754,172.483333
1755,119.87
1756,125.61
1757,38.186667
1758,120.51
1759,94.673333
1760,322.71
