Id,Price
1464,101.39
1465,60.95
1466,127.83
1467,77.28
1468,113.48
1469,96.2
1470,114.31
1471,69.11
1472,161.66
1473,240.93
1474,433.49
1475,118.06
1476,179.05
1477,72.73
1478,117.42
1479,127.03
1480,262.28
1481,77.82
1482,180.73
1483,102.08
1484,151.36
1485,62.94
1486,111.72
1487,92.48
1488,99.54
1489,74.46
1490,34.14
1491,56.79
1492,233.12
1493,97.28
1494,128.48
1495,144.27
1496,59.33
1497,24.5
1498,125.29
1499,78.14
1500,153.37
1501,123.29
1502,144.27
1503,59
1504,48.9
1505,113.52
1506,158.03
1507,22.71
1508,474.69
1509,105.15
1510,484.07
1511,244.25
1512,212.9
1513,38.42
1514,110.9
1515,85.81
1516,74.7
1517,141.22
1518,98.58
1519,215.57
1520,24.5
1521,132.91
1522,114.71
1523,77.18
1524,87.27
1525,25.48
1526,99.38
1527,129
1528,107.3
1529,181.14
1530,45.67
1531,210.73
1532,100.27
1533,72.1
1534,117.1
1535,134.98
1536,163.21
1537,24.59
1538,56.18
1539,450.71
1540,14.87
1541,94.56
1542,134.95
1543,102.08
1544,34
1545,34.72
1546,130.19
1547,37.17
1548,302.77
1549,107.94
1550,179.05
1551,210.73
1552,268.38
1553,72.4
1554,39.62
1555,456.13
1556,105.38
1557,111.88
1558,75.84
1559,90.44
1560,422.12
1561,80.12
1562,215.86
1563,50.25
1564,393.91
1565,133.36
1566,73.52
1567,96.03
1568,121.09
1569,36.02
1570,100.62
1571,67.42
1572,467.85
1573,136.72
1574,233.12
1575,126.7
1576,362.27
1577,90
1578,156.11
1579,54.94
1580,93.52
1581,96.86
1582,4.89
1583,82.94
1584,54.33
1585,100.02
1586,83.79
1587,122.45
1588,171.35
1589,94.47
1590,111.43
1591,282.49
1592,79.12
1593,126.7
1594,62.06
1595,79.41
1596,26.74
1597,182.54
1598,56.28
1599,163.16
1600,0.03
1601,144.98
1602,130.62
1603,299.14
1604,129.42
1605,21.24
1606,98.77
1607,100.62
1608,152.48
