Id,Price
1464,99.764624
1465,56.122822
1466,130.901384
1467,117.296894
1468,162.496263
1469,59.21376
1470,177.47876
1471,87.434949
1472,196.212876
1473,224.192096
1474,271.550074
1475,114.291972
1476,133.278185
1477,57.116418
1478,128.669504
1479,140.715228
1480,266.847632
1481,96.738065
1482,247.483391
1483,114.566148
1484,196.528623
1485,67.331482
1486,162.752622
1487,90.842096
1488,127.011932
1489,70.434705
1490,14.885014
1491,50.434799
1492,158.1415
1493,61.875747
1494,102.802545
1495,118.761819
1496,54.486675
1497,31.065699
1498,100.638459
1499,40.546185
1500,135.323334
1501,136.597556
1502,247.377466
1503,57.297974
1504,64.967231
1505,178.585943
1506,203.885806
1507,1.076064
1508,361.846896
1509,69.350823
1510,306.959287
1511,335.602372
1512,268.078561
1513,19.058942
1514,168.825725
1515,144.997899
1516,65.89557
1517,147.954188
1518,111.627501
1519,245.524481
1520,85.640334
1521,238.268706
1522,125.352648
1523,69.090212
1524,115.858711
1525,40.426787
1526,108.639634
1527,180.525645
1528,120.443223
1529,143.953007
1530,89.911728
1531,148.851183
1532,95.650369
1533,74.015906
1534,155.958107
1535,122.205466
1536,199.685123
1537,58.20036
1538,67.026445
1539,470.536703
1540,38.654975
1541,35.215162
1542,233.431568
1543,95.943853
1544,2.302662
1545,37.7042
1546,218.389097
1547,106.049652
1548,310.122272
1549,166.144889
1550,169.733677
1551,121.122884
1552,177.080022
1553,81.709744
1554,68.447013
1555,248.526309
1556,65.047843
1557,187.690351
1558,68.732475
1559,104.476764
1560,438.285126
1561,97.602511
1562,212.37781
1563,23.680498
1564,320.004683
1565,227.829279
1566,34.953411
1567,88.842541
1568,107.403085
1569,47.200598
1570,169.222555
1571,76.504597
1572,395.115744
1573,196.391402
1574,190.275557
1575,96.475387
1576,304.383126
1577,98.498277
1578,316.09318
1579,77.172897
1580,192.100545
1581,110.563668
1582,-12.333202
1583,110.242943
1584,27.138221
1585,140.155371
1586,55.193613
1587,171.758823
1588,164.303662
1589,94.130568
1590,91.290641
1591,245.972631
1592,102.940456
1593,58.242478
1594,62.743552
1595,163.606477
1596,23.973006
1597,257.888741
1598,85.423456
1599,270.27345
1600,33.688193
1601,149.178247
1602,169.555283
1603,265.501627
1604,194.946753
1605,96.684213
1606,74.32238
1607,122.151934
1608,198.33547
1609,335.774277
1610,163.06874
1611,71.423452
1612,21.633297
1613,45.548005
1614,208.073846
1615,94.250909
1616,162.882294
1617,127.70462
1618,118.200157
1619,86.785191
1620,80.222738
1621,44.957443
1622,20.401801
1623,103.730769
1624,258.852195
1625,339.184692
1626,197.708806
1627,297.91123
1628,42.319055
1629,32.749425
1630,41.307201
1631,311.51548
1632,114.848957
1633,93.752779
1634,121.593704
1635,143.692836
1636,175.217753
1637,120.880142
1638,329.576294
1639,51.878309
1640,37.598183
1641,51.45158
1642,96.394281
1643,34.551928
1644,99.319257
1645,81.978696
1646,262.364587
1647,285.076312
1648,123.896216
1649,110.925224
1650,143.764752
1651,204.829158
1652,8.485689
1653,190.104018
1654,105.64023
1655,96.192681
1656,6.459865
1657,227.309894
1658,148.190905
1659,178.656322
1660,199.841773
1661,173.05708
1662,120.953626
1663,17.553457
1664,105.020194
1665,134.864847
1666,96.78019
1667,79.293215
1668,131.984511
1669,86.124662
1670,134.43931
1671,97.320314
1672,86.730967
1673,289.20572
1674,171.032676
1675,182.077353
1676,18.718543
1677,182.222729
1678,106.142605
1679,230.860429
1680,144.195088
1681,28.807841
1682,211.323636
1683,73.290487
1684,199.824282
1685,137.183425
1686,37.342263
1687,115.560031
1688,82.741459
1689,90.861154
1690,146.304479
1691,54.83494
1692,33.861103
1693,62.152177
1694,124.628165
1695,183.919394
1696,310.083722
1697,121.579688
1698,119.279367
1699,115.462825
1700,68.291104
1701,71.492955
1702,56.035017
1703,39.150696
1704,133.013514
1705,164.372192
1706,176.827908
1707,332.215131
1708,295.67298
1709,67.107847
1710,101.114879
1711,234.267941
1712,159.023687
1713,69.841876
1714,248.233406
1715,171.766272
1716,156.172548
1717,167.626897
1718,85.929657
1719,190.002145
1720,364.451333
1721,46.651043
1722,148.591001
1723,135.125391
1724,-23.130557
1725,29.342516
1726,85.265832
1727,49.470451
1728,45.739529
1729,84.740096
1730,66.41119
1731,352.005818
1732,41.070336
1733,217.360577
1734,51.271411
1735,68.386771
1736,287.641216
1737,224.393719
1738,229.48003
1739,223.74873
1740,261.806142
1741,106.990452
1742,226.108501
1743,76.584724
1744,136.073844
1745,54.262753
1746,118.060858
1747,240.433914
1748,208.779812
1749,83.803748
1750,152.030229
1751,139.904004
1752,81.939136
1753,-1.927297
1754,226.735093
1755,201.016338
1756,153.473783
1757,67.757902
1758,149.29146
1759,93.171385
1760,324.934164
1761,73.099227
1762,161.87278
1763,117.908295
1764,207.092266
1765,202.314439
1766,93.111633
1767,105.367977
1768,185.661619
1769,14.583489
1770,88.224314
1771,40.298245
1772,111.711315
1773,296.327594
1774,71.092715
1775,50.550789
1776,304.326432
1777,160.155771
1778,108.034563
1779,145.706066
1780,138.197667
1781,122.087995
1782,133.911749
1783,264.795844
1784,138.369161
1785,83.459081
1786,175.784555
1787,180.864183
1788,93.02801
1789,164.562309
1790,221.967424
1791,135.705449
1792,25.557598
1793,70.591958
1794,155.277557
1795,-10.916115
1796,41.086335
1797,120.22238
1798,109.516475
1799,364.059954
1800,222.398647
1801,94.312358
1802,312.420332
1803,169.464512
1804,197.423498
1805,33.460172
1806,100.358093
1807,109.926195
1808,233.388919
1809,101.945167
1810,78.39412
1811,124.287503
1812,129.769733
1813,185.030962
1814,93.325505
1815,141.585497
1816,62.967395
1817,213.790136
1818,148.041745
1819,73.667497
1820,72.454769
1821,134.640549
1822,149.110847
1823,113.425292
1824,43.527877
1825,244.262038
1826,36.121888
1827,206.646935
1828,174.944485
