Id,Price
1464,103.924738
1465,51.434363
1466,70.35539
1467,156.071384
1468,194.011764
1469,82.04584
1470,139.31056
1471,143.948383
1472,195.423287
1473,241.135306
1474,131.117764
1475,49.540691
1476,183.071753
1477,25.546381
1478,150.850038
1479,128.182831
1480,190.949851
1481,105.414192
1482,242.465514
1483,66.832328
1484,221.502175
1485,68.937946
1486,135.577474
1487,170.94625
1488,23.49378
1489,45.79509
1490,58.584107
1491,57.701948
1492,128.509599
1493,144.417856
1494,69.147473
1495,68.82234
1496,31.135778
1497,70.679066
1498,206.153172
1499,61.733887
1500,150.320635
1501,145.813961
1502,187.088702
1503,39.24819
1504,108.546246
1505,167.13
1506,196.935134
1507,105.407403
1508,277.634339
1509,74.862412
1510,213.768109
1511,211.034423
1512,199.586469
1513,44.639787
1514,133.513579
1515,127.443585
1516,152.973209
1517,143.381621
1518,225.564484
1519,245.82621
1520,128.346359
1521,187.02832
1522,166.925169
1523,107.072867
1524,139.15087
1525,105.861069
1526,70.769253
1527,171.962143
1528,175.963308
1529,150.111187
1530,120.884906
1531,159.923492
1532,162.661457
1533,85.305719
1534,157.677957
1535,141.146042
1536,165.171671
1537,87.444412
1538,56.640841
1539,170.585268
1540,39.959934
1541,86.345504
1542,192.958349
1543,49.07992
1544,75.838027
1545,33.968229
1546,153.805156
1547,90.740725
1548,205.796222
1549,222.469783
1550,191.93257
1551,152.647406
1552,148.524812
1553,40.964259
1554,28.687883
1555,190.488353
1556,52.920428
1557,206.183191
1558,73.032629
1559,181.683611
1560,177.956442
1561,107.396711
1562,186.127065
1563,92.222478
1564,195.913245
1565,125.319253
1566,67.112821
1567,166.736135
1568,103.869696
1569,55.845334
1570,176.783499
1571,23.654628
1572,212.743394
1573,123.752447
1574,168.396293
1575,193.504865
1576,167.325824
1577,94.310423
1578,190.784501
1579,163.057439
1580,219.770464
1581,204.398269
1582,41.364814
1583,186.907658
1584,35.468315
1585,169.215099
1586,94.515723
1587,193.464884
1588,160.58465
1589,97.226451
1590,30.366386
1591,183.742562
1592,82.445039
1593,150.561103
1594,177.911891
1595,147.005357
1596,101.577011
1597,221.733305
1598,91.049801
1599,184.380735
1600,102.659287
1601,185.248613
1602,223.265478
1603,240.162514
1604,225.629936
1605,96.803469
1606,97.903728
1607,142.309176
1608,221.858492
1609,206.171759
1610,174.763634
1611,105.97199
1612,103.855586
1613,56.694999
1614,181.786913
1615,53.756924
1616,151.425752
1617,79.028945
1618,138.653888
1619,166.006
1620,113.545471
1621,50.011159
1622,73.415499
1623,51.781517
1624,234.768814
1625,225.385687
1626,157.25052
1627,266.60831
1628,74.051517
1629,102.367085
1630,93.879823
1631,260.834408
1632,129.390718
1633,107.943012
1634,83.791177
1635,137.304425
1636,164.427671
1637,173.23637
1638,231.260468
1639,23.640435
1640,23.659359
1641,79.92715
1642,97.95464
1643,43.362716
1644,151.158759
1645,97.825703
1646,165.350938
1647,191.935559
1648,148.920178
1649,190.317153
1650,178.720858
1651,189.678915
1652,44.692523
1653,132.969958
1654,221.091486
1655,75.728536
1656,102.929088
1657,165.63732
1658,83.729145
1659,185.255148
1660,205.233063
1661,230.712061
1662,25.238817
1663,101.530681
1664,100.242318
1665,165.361148
1666,124.803004
1667,73.347839
1668,167.783838
1669,105.469657
1670,150.554928
1671,182.618138
1672,122.440173
1673,215.386196
1674,157.691517
1675,165.404889
1676,38.022114
1677,175.061272
1678,212.829904
1679,189.08569
1680,147.399443
1681,30.605586
1682,168.961815
1683,97.150379
1684,230.769157
1685,128.170579
1686,48.6746
1687,113.072869
1688,195.084438
1689,97.896736
1690,166.70741
1691,82.235826
1692,163.180577
1693,101.024022
1694,106.560246
1695,167.801039
1696,176.31063
1697,149.541769
1698,69.385134
1699,137.00727
1700,77.924615
1701,92.374887
1702,26.870202
1703,133.737254
1704,229.727338
1705,165.164315
1706,194.936403
1707,172.95344
1708,217.918635
1709,104.086487
1710,151.114263
1711,215.647878
1712,122.597408
1713,69.894256
1714,175.577444
1715,154.127478
1716,185.003601
1717,187.346426
1718,110.30471
1719,216.827838
1720,207.584287
1721,60.535418
1722,117.970624
1723,129.49266
1724,58.11629
1725,44.517335
1726,24.833764
1727,91.80109
1728,67.275632
1729,141.153338
1730,147.283098
1731,175.495767
1732,76.360007
1733,209.83124
1734,35.533842
1735,90.267985
1736,165.4103
1737,171.912945
1738,207.588909
1739,205.982512
1740,177.714706
1741,86.695592
1742,149.740221
1743,116.716629
1744,23.49378
1745,80.561156
1746,175.985022
1747,202.682561
1748,180.877801
1749,183.426677
1750,155.806201
1751,166.039804
1752,98.943387
1753,48.121224
1754,201.31716
1755,208.322918
1756,139.464855
1757,72.221878
1758,179.286057
1759,169.776512
1760,185.275078
1761,100.859435
1762,148.371689
1763,172.525254
1764,257.387292
1765,165.888516
1766,170.739859
1767,56.316674
1768,145.754695
1769,29.421357
1770,132.755697
1771,120.852434
1772,143.402021
1773,260.6302
1774,109.805577
1775,43.537051
1776,180.936119
1777,113.394052
1778,196.317101
1779,173.729928
1780,94.251757
1781,156.07406
1782,111.77699
1783,162.869855
1784,35.092957
1785,161.438852
1786,154.567498
1787,114.891329
1788,64.786671
1789,185.132104
1790,167.190578
1791,162.321624
1792,102.527508
1793,31.601245
1794,169.133033
1795,61.312664
1796,86.236201
1797,134.536318
1798,104.375398
1799,201.306121
1800,215.358438
1801,155.70971
1802,275.80747
1803,173.79127
1804,164.864551
1805,45.674991
1806,158.601595
1807,85.307954
1808,226.661181
1809,149.954153
1810,105.837659
1811,149.975516
1812,132.244534
1813,200.333831
1814,136.641567
1815,170.927525
1816,55.651857
1817,171.190478
1818,64.313766
1819,23.659359
1820,100.427893
1821,147.276182
1822,112.454378
1823,171.822791
1824,47.138432
1825,246.833917
1826,64.5869
1827,182.629991
1828,154.807366
1829,169.749493
1830,124.746449
1831,159.343007
1832,207.715817
1833,139.63236
1834,266.893557
1835,86.412744
1836,109.899059
1837,23.95458
1838,53.865116
1839,55.133723
1840,44.895554
1841,239.622269
1842,79.213802
1843,110.672651
1844,237.899184
1845,206.113231
1846,148.672922
1847,159.565983
1848,62.894472
1849,101.367296
1850,112.809263
1851,32.218686
1852,162.979292
1853,149.735513
1854,222.826717
1855,202.495802
1856,178.384549
1857,31.291896
1858,165.373913
1859,140.774341
1860,122.01283
1861,88.047506
1862,132.735581
